Origin Countries,State Code,AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,YEM,ZMB,ZWE
Afghanistan,AFG,0,0,13,0,2,0,0,0,13,0,0,749,217,0,1,13384,132,0,0,41,0,0,3,0,0,0,0,1,1,179,0,0,0,0,5905,0,0,0,0,0,0,1,0,5,0,0,25,0,0,0,18,3,42,0,0,3,0,6431,0,0,0,0,0,13,0,6,4,110,0,0,0,0,0,592,2,0,48,0,0,0,0,1,0,0,0,0,0,4,101,0,5397,15,284019,117,13,278,0,10,170,0,53,0,0,1,1164,0,0,0,102,0,0,573,0,0,4,4,0,0,0,20,1,0,0,1,0,0,0,0,4,0,0,6,0,0,11,0,8,0,4,23,0,0,0,133,20,0,2,0,0,0,6,269,22442,0,2,20,0,2,44,50,8,0,1508,0,0,0,0,0,0,0,0,4522,0,0,5,0,1,10,1,0,0,0,2,0,139,6,0,0,174,111,4931,0,0,7,89,0,0,0,2,0,61,3653,0,0,0,1,0,8290,548,4832,0,0,2,11,0,0,0,0,1966,2,1
Albania,ALB,0,0,5,0,60,0,0,0,45,0,0,1315,605,0,0,4,2,0,0,900,0,5,2,0,0,196,0,0,0,92,2,1,0,7,2655,10,0,15,0,0,0,0,0,426,19,0,0,57,1901,28,2,14,5,0,0,13,0,158,0,0,5,0,12,0,0,0,78,8,0,0,8,4,0,2092,4,0,4728,0,0,2,0,5,28,0,0,0,0,0,465,5,12,30,2,3,16,12096,0,0,37,0,3,0,0,2,1,0,2,0,0,0,0,0,11,0,46,0,343,12,0,3,0,0,0,0,0,0,0,0,5,1,0,63,0,0,0,0,9,1,0,1,215,0,0,22,23,34,183,0,0,0,15,2,11,0,0,0,0,0,85,87,33,1,6,949,0,19,0,0,0,0,0,20,2,0,1885,0,2,2,5,552,0,8,157,242,0,1,0,0,1797,4631,13,0,0,3,203,0,40,0,0,2,2,1344,0,0,0,2,0,28,158,7963,0,0,0,5,0,0,0,0,16,6,6
Algeria,DZA,17,0,0,0,100,2,0,5,0,0,5,1033,673,0,4,1,87,0,0,12179,0,82,1,0,2,55,0,94,0,35,177,0,0,0,2360,4,0,5,0,15,0,14,0,260,0,0,41,224,0,71,210,4,433,2,0,55,2,1087,2,0,7,0,72,0,0,0,237,1424707,519,744,4,1,0,14291,34,28,1669,0,0,888,0,5,2,0,0,2,1,0,354,23,2795,49,0,180,736,5306,4,7,76,0,1,0,0,3,127,0,3,0,193,1,0,3535,0,0,490,0,95,4,178,18,0,433,1,0,426,2,2,0,0,0,0,680,0,0,17079,3,52,5,2,62,710,18,859,13,36,644,8257,0,0,0,148,5,470,0,0,6,0,10,139,144,94,13,2854,0,0,0,0,16,0,0,0,46,4,0,528,0,21,11,1,0,0,12,744,0,6,935,0,2,3265,6864,9,0,0,1,273,0,5,0,0,19,16256,1308,0,0,0,20,0,63,2479,4843,3,0,0,55,0,2,0,0,1742,268,734
American Samoa,ASM,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,14,0,0,1,0,0,4,32,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,179,0,0,0,12,0,0,3,0,5,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,1469,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,9604,0,0,7,0,0,0,0,0,4,0,0
Andorra,AND,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,37,3,0,0,0,0,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1548,0,0,0,0,0,0,0,0,0,2,0
Angola,AGO,2,0,0,0,3,0,0,0,0,0,0,145,74,0,0,0,11,0,0,79,0,29,0,0,21,6,72,7001,0,2,0,0,0,0,835,1,0,12,3,51,0,25,0,697,5526,0,3,80,0,0,46,0,26,8,0,10,29,2,0,1,35,0,191,0,0,0,27,141,94,0,190,4,0,314,0,3,57,0,0,3,0,1,0,0,0,0,0,0,46,3,358,60,0,0,78,1608,0,1,0,0,5,0,0,0,0,0,3,0,0,51,0,0,0,0,55,0,11,10,5448,2,0,0,0,0,3,0,64,0,0,0,0,76,0,0,0,54,64,34012,0,8,1,0,0,15,6,0,2944,0,0,0,6,0,60,0,0,0,0,181,171,9,105233,0,0,0,0,1,0,0,0,0,565,0,0,0,59,23,0,0,0,0,0,59,3414,0,0,275,0,74,344,286,0,0,0,6,335,0,2,0,0,0,0,0,0,0,0,9,0,0,6480,1347,34,0,0,968,1,0,0,0,0,27957,57
Anguilla,AIA,0,0,0,0,0,0,0,4,0,0,66,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,4,242,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,8,0,0,0,0,5,438,0,0,0,0,0,1267,3,0,0,0,0
Antigua & Barbuda,ATG,0,0,0,0,0,0,35,0,0,0,14,2,0,0,32,0,0,238,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,317,0,1,0,0,0,0,0,0,1,0,0,0,0,0,122,0,0,0,0,197,463,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,33,136,0,0,0,0,40,33,0,0,5,0,0,118,0,0,0,0,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,236,0,0,126,0,0,0,0,156,0,5,0,1,25,0,0,0,0,0,0,0,0,0,0,0,337,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,662,0,2,0,0,139,0,0,0,28,0,0,0,0,9,4533,0,0,0,0,2,5189,397,0,3,0,0
Argentina,ARG,0,0,0,0,6,0,0,3,0,0,8,8783,564,0,18,18,0,34,0,495,8,5,10,0,14647,3,0,26427,0,10,0,1,0,6,2992,6,1,0,2,18862,6,1730,0,27,0,0,429,14,0,206,45,4,825,0,0,1502,1563,36,135,0,0,0,0,6,7,1,190,9699,20,4,1,0,0,5144,0,9,238,1,0,3,0,320,5,0,20,5,40,0,208,2,0,15,0,11,107,16981,10,173,6,0,6,0,2,8,11,0,0,0,5,28,0,2,0,0,25,0,5,1,5,5,0,0,0,0,3,0,0,0,6004,5,0,35,0,0,0,14,16,23,7,0,625,24,0,217,133,62,1085,0,0,0,370,5,0,0,551,8,37611,4861,44,58,377,563,67,0,0,2,0,0,5,0,0,4,10,0,29,0,11,3,2,2,1,0,920,35637,0,0,180,2,2204,283,2,0,0,2,86,0,72,0,2,46,4,278,0,0,0,0,0,25,3589,77600,16613,0,4,10340,0,0,0,0,47,333,65
Armenia,ARM,0,5,0,0,1,0,0,0,446,0,0,234,87,165099,0,13,0,0,0,69,0,3,8,0,7,0,0,484,0,916,0,13,0,11,1651,0,0,80,47,19,3,9,0,1781,246,0,0,14,9,0,244,37,149,5,0,3,9,51,0,3,24,0,51,0,0,0,23,376,0,0,3,18,38679,781,2,0,157,0,0,0,0,0,88,0,0,0,0,29,943,0,14,69,0,84,3,184,0,2,0,7718,1015,0,0,9,1,1406,6,0,9,0,0,22,0,0,4,30,0,25,0,0,0,8,8,0,0,0,3,0,24,0,896,6,0,0,0,28,650,0,0,0,10,0,0,10,0,33,298,0,0,0,4,0,3,0,0,0,28,41,197,1914,0,0,129,4,103733,24,0,0,0,9,0,7,0,0,5,0,1,0,15,0,0,41,64,0,2,874,0,0,101,68,5,0,1980,167,525,0,39,0,0,0,2,182,3698,0,0,39,25378,8,1464,49945,103,10296,0,40,1,0,0,0,1350,22,13
Aruba,ABW,0,0,0,0,0,0,7,4,0,0,0,4,0,0,4,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,1,0,44,0,0,0,0,0,0,0,40,0,0,5,0,4,291,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,11,0,0,1,0,0,2,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,2,0,0,0,0,9,0,0,0,0,46,0,0,0,9,0,0,0,0,161,3288,1,0,0,0,0,30,4,0,0,0,0
Australia,AUS,8,1,2,33,3,12,0,4,0,0,6,0,1252,0,30,224,24,0,0,341,0,5,6,10,8,22,0,611,32,11,0,0,7,3,0,0,20,0,17,454,188,153,2,139,2,89,46,14,178,26,819,29,821,1,0,49,11,173,14,0,2,0,4,6,2,1253,236,3470,2,9,3,1,0,6508,0,14,5683,0,0,8,3,15,32,3,0,1,3,3773,11,82,503,119,2,4,1334,92,40,421,42,0,219,108,50,151,75,0,18,0,3,0,0,4,0,0,42,215,50,0,25,574,0,1,114,3,0,0,189,0,0,45,0,58,0,0,1,3,127,0,300,17,2822,12,270,45707,18,64,1246,7,607,2,671,31,129,0,0,14546,0,146,339,212,216,8,50,3,0,10,4,4,229,0,0,23,0,0,212,53,13,354,11,52,399,3,5210,0,832,3,0,5,645,150,15,0,0,45,545,136,76,0,15,12,8,1424,0,0,61,0,0,363,63407,46076,13,0,416,197,6,0,0,4,267,1347,580
Austria,AUT,0,4,37,3,39,19,0,1,9066,0,0,21991,0,0,14,15,2,0,0,1782,0,5,23,4,71,1274,3,7618,0,30,6,0,0,0,32649,8,6,0,0,729,0,303,0,42,0,0,26,49,12665,7,18,121,1541,0,0,539,98,213,3,0,0,0,1,0,0,7,60,12197,12,11,0,0,0,176610,11,4,1389,2,0,9,0,23,24,0,3,0,4,0,2022,4,12,48,8,24,464,20999,1,16,155,0,0,0,0,5,63,0,3,0,163,1,0,20,1945,0,416,0,2228,0,16,9,0,0,3,0,3,0,1,0,51,18,0,49,0,0,3,53,15,77,0,1,2551,0,6,977,39,30,158,0,0,0,880,7,11,0,55,148,26,380,136,1958,94,4,2410,1170,0,0,0,0,1,0,0,84,7,0,12249,6,6,6,48,3716,1,0,3980,186,0,0,0,0,6972,38022,56,0,0,0,326,0,35,0,6,7,15,3834,0,0,0,0,0,116,23727,155493,117,0,2,1213,0,0,0,0,129,140,244
Azerbaijan,AZE,0,0,0,0,0,0,0,0,9,237154,0,144,17,0,0,152,0,0,0,5,0,1,4,0,0,0,0,7,0,25,0,22,0,18,970,0,0,35,76,3,5,9,2,771,107,0,0,6,12,15,333,50,33,9,0,0,0,7,0,2,16,0,22,0,0,0,9,45,0,0,1,8,13777,81,3,0,4,0,0,0,0,0,38,0,0,0,0,46,141,0,23,30,8,1768,3,13,0,1,2,31568,1649,0,1,15,15,3781,3,0,183,0,0,3,0,0,0,48,0,11,0,0,0,13,1,0,0,0,1,1,13,0,0,0,0,0,0,12,281,0,0,0,16,2,0,6,0,15,129,0,0,0,8,3,4,0,0,0,0,0,85,607,0,0,2710,5,217178,11,0,0,0,0,0,84,0,0,0,0,2,0,20,0,0,27,104,0,1,1419,0,0,56,5,56,0,0,272,227,0,17,0,0,0,0,3842,12495,0,0,63,39138,94,169,48042,2,36329,0,0,0,0,0,0,28507,36,21
Bahamas,BHS,0,0,0,0,0,0,3,3,0,0,6,16,0,0,0,0,0,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,581,0,53,0,0,0,0,3,0,0,0,0,5,0,0,11,0,0,2,0,1,158,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,1,12,0,0,0,0,0,472,0,0,5,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,82,0,0,3,0,0,0,10,0,0,0,12,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,17,0,0,0,0,31,17083,0,0,0,0,0,8,1,0,0,0,0
Bahrain,BHR,0,0,7,0,0,0,0,0,3,0,0,70,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,359,0,0,0,0,0,0,0,0,170,2,0,0,0,0,0,2,0,13,0,0,12,0,1767,0,0,2,0,5,0,0,0,0,2,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2,10,0,2,0,0,78,0,4,0,0,0,2500,0,0,0,5,0,0,195,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,0,0,0,0,0,0,9,0,0,0,0,0,0,2,24,1,0,0,0,0,0,737,0,0,0,80,0,0,4,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,3,0,18,0,0,0,1471,0,0,0,0,0,34,15,0,0,0,0,0,88,51,926,0,0,0,3,4,0,0,0,162,7,3
Bangladesh,BGD,28057,0,0,0,2,2,0,0,3,0,0,709,106,0,0,4743,0,0,0,219,0,0,4,19,0,4,1,0,341,139,0,0,4,0,5898,0,0,0,2,0,212,0,0,98,1,0,12,0,0,0,14,2,229,0,0,2,0,157,0,0,1,0,3,0,0,198,31,861,0,0,0,0,0,364,82,1,43,0,0,0,0,0,0,0,0,0,0,4615,98,6,4653065,246,256,2,100,252,1,493,60,0,51,0,56,2,613,0,1,0,97,3,7,25,0,0,33,49,7,1,2,13529,1057,4,0,4,0,0,0,0,9,0,0,46,0,0,0,7,2853,6,3,2710,0,0,0,56,0,2,15,0,0,0,151,23972,75903,0,0,18,0,0,700,15,62,0,1428,0,0,1,0,0,0,0,0,129860,8,0,37,2,49,6029,0,0,0,2,88,0,6540,4,0,0,1385,100,1738,0,0,9,485,10,2,0,2,0,3,3,0,0,0,25,0,19327,49666,6317,0,0,2,3,86,0,0,0,33,99,50
Barbados,BRB,0,0,0,0,0,0,25,153,0,0,50,27,0,0,271,0,0,0,0,3,18,0,17,0,1,2,0,0,0,0,0,0,0,0,1221,0,56,0,0,3,0,5,0,3,0,0,3,0,2,90,0,0,14,0,63,47,2,0,22,0,0,0,0,6,0,1,44,230,74,0,0,0,0,6,0,0,0,0,95,98,0,15,0,0,542,24,25,0,12,0,0,0,0,0,20,4,482,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,58,0,0,0,0,0,0,10,0,41,0,0,0,0,0,0,0,120,1,289,15,4,69,0,0,0,9,0,0,0,388,3,2,0,0,0,2,157,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,517,0,0,0,0,43,17,0,0,0,0,0,0,5,0,0,3984,0,0,0,21,0,0,0,0,25847,31809,2,0,0,219,0,327,45,0,0,3,0
Belarus,BLR,0,7,10,0,0,0,0,0,22,2561,0,237,47,4786,0,0,3,0,0,16,0,0,4,0,0,0,0,14,0,111,5,0,0,0,3942,0,0,7,0,5,2,6,0,29,22,0,0,8,1576,0,570,3902,62,0,0,5,0,70,0,0,0,21419,0,0,0,0,34,62,0,0,0,0,6405,555,2,0,11,0,0,0,0,0,70,0,0,0,0,4,4851,0,76,0,0,2,36,66,0,1,2,135840,0,0,0,31,0,8402,0,108635,3,0,0,127,0,80292,1,4,0,0,0,4,0,37,3,0,0,0,0,0,9,0,11066,2,0,0,0,9,0,0,0,2,8,0,0,11,0,20,112,0,0,0,14,0,14,0,0,0,0,1,0,256644,0,0,39,585,1228403,0,0,0,0,2,0,0,2,0,3,0,6,2,1545,197,0,0,49,6,2,0,0,0,133,25,0,0,5660,0,2,0,23,0,0,0,4,46,5524,0,0,0,386705,1,80,19723,3,17132,0,1,0,0,0,0,6,4,4
Belgium,BEL,0,0,47,0,22,24,0,0,1825,0,0,4160,925,0,12,8,0,0,0,0,0,1,7,1,17,73,5,2290,0,14,3,777,0,290,23277,0,0,220,35,465,0,302,8,60727,235,0,78,13,644,4,3,18,659,7,0,274,24,129,46,119,618,0,1744,22,0,1,130,127668,3,4,128,612,0,18450,1,9,1932,0,0,5,0,26,4,0,0,0,5,0,413,9,4,32,4,5,471,37283,0,18,80,0,77,0,0,4,63,0,2,0,0,50,3,30,13,0,7975,0,128,402,20,6,0,0,0,0,2,0,91,0,39,3,0,105,0,0,4,84,10,121,0,0,19956,0,4,285,38,38,214,0,0,0,583,3,4,0,24,26,6,560,91,963,579,2,14,439,0,1820,3,0,0,723,6,43,0,0,703,9,0,4,7,186,0,1057,4382,14382,0,147,0,1,3004,5987,29,0,0,225,218,0,45,0,1,4,20,2389,0,0,0,61,0,60,15195,42257,28,0,0,653,0,0,0,0,26,178,161
Belize,BLZ,0,0,0,0,0,0,2,5,0,0,5,5,0,0,28,0,0,0,0,21,0,0,3,0,2,0,0,39,0,0,0,0,0,0,804,0,116,0,0,3,0,4,0,0,0,0,150,0,1,12,0,0,1,0,0,100,2,0,81,0,0,0,0,0,0,0,13,55,92,0,0,0,0,0,0,0,0,0,0,5,0,836,0,0,3,3,27,0,12,0,0,0,0,0,7,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,976,0,0,2,0,0,0,0,0,0,0,0,0,14,0,16,43,0,13,0,0,0,0,0,0,0,130,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,194,0,0,5,0,23,4,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1068,15982,3,0,0,0,0,5,0,0,0,0,0
Benin,BEN,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,4,0,0,156,0,0,0,0,0,0,0,0,0,1,2333,3,0,563,124,222,0,120,9,0,0,0,0,2163,2330,0,0,39592,0,0,18,0,3,25,0,10,0,23,0,4,39,0,593,0,0,0,0,7112,0,0,8713,12,0,63,1915,0,11,0,0,4,0,0,171,4,0,0,0,0,16,0,130,0,0,0,3,332,0,0,0,0,16,0,0,0,0,0,0,0,0,0,226,0,0,0,2,0,0,31,5,0,0,1432,0,0,2,118,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,7781,248728,0,0,0,6,0,22,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,0,0,0,0,317,0,2,0,252,0,0,0,0,67,7,0,0,827,0,0,13,1078,0,0,0,17,0,0,59867,0,0,0,0,0,0,0,0,27,0,0,236,308,0,0,0,0,0,0,0,0,0,16,21
Bermuda,BMU,0,0,0,0,0,0,0,5,0,0,2,32,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,212,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14523,0,0,0,0,0,0,0,0,0,5,0
Bhutan,BTN,44,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7292,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2513,0,0,0,0,0,0,0,0,0,0,0
Bolivia,BOL,0,0,0,0,0,0,0,0,119671,0,0,58,17,0,1,0,0,2,0,179,2,0,3,0,0,0,0,12924,0,1,0,1,0,7,852,0,0,0,2,6088,4,481,0,3,0,0,115,0,0,49,4,0,35,0,0,204,818,5,34,0,0,0,0,6,0,0,17,0,22,0,0,0,0,120,0,0,17,0,0,0,0,66,0,0,23,0,10,0,63,0,0,14,0,0,9,25,0,112,0,0,7,0,1,1,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,108,0,0,3,0,0,0,1,14,2,0,0,0,2,0,9,34,0,15,0,0,0,30,0,0,0,159,0,437,3140,39,8,1,2,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,2,0,0,0,0,5,251,0,1,9,0,611,41,0,0,0,2,76,0,0,0,0,3,0,3,0,0,0,0,0,1,318,16256,971,0,0,2068,0,0,0,0,0,7,0
Bosnia and Herzegovina,BIH,0,45,1,2,34,1,0,0,146,0,0,18939,173,0,0,2,7,0,0,1532,0,4,9,0,0,0,0,59,0,20,6,5,0,23,12020,8,0,0,3,11,0,5,0,3,0,0,0,44,1112,0,402,2753,5160,0,0,3,1,30,0,0,0,0,0,1,0,5,90,24289,0,2,0,0,0,122299,13,1,560,0,0,0,0,0,22,0,0,0,0,0,13984,6,42,0,1,3,84,4838,0,0,24,0,11,0,0,6,11,0,0,0,0,0,0,0,91,0,252,0,29,0,1,11,0,1,7,0,0,0,0,0,13,12,0,73,0,0,0,3,0,5,0,5,306,0,4,239,0,27,142,0,0,0,0,1,36,0,3,0,0,5,0,18313,39,0,5,418,0,0,0,0,0,91,0,13,8,0,160,0,7,7,1090,1124,0,0,219,278,0,5,0,0,2070,10539,9,0,0,10,1,0,31,0,5,0,0,2424,0,0,0,5,0,18,4793,49268,10,0,2,34,0,0,0,0,17,11,15
Botswana,BWA,0,0,0,0,0,67,0,0,0,0,0,204,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,98,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,8743,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,44,0,1380,0,2,0,0,0,34,0,0,112,0,0,0,13,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,36292,0,0,9,0,110,2,1,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,914,0,0,0,0,0,0,0,0,0,29936,414
Brazil,BRA,0,0,0,0,8,0,0,0,43698,0,1,418,732,0,22,21,0,6,0,634,5,42,10,0,8479,3,0,0,0,7,0,2,0,10,3148,50,11,0,3,1788,296,1711,0,257,1,0,117,123,0,3,27,2,438,0,0,533,671,33,108,0,3,0,7,13,0,0,166,7500,3067,1,9,3,0,7626,0,7,528,1,0,13,0,76,48,0,104,0,23,0,259,2,0,80,0,4,93,8478,2,8770,8,0,10,0,79,8,75,0,0,0,2,35,0,0,0,0,22,0,4,14,5,5,0,0,0,0,4,369,0,0,1291,1,0,31,16,0,0,157,85,30,2,0,1509,4,0,60,99,553,9741,0,0,0,251,6,0,0,440,7,84503,2840,228,68,12910,6,31,0,0,18,0,0,1,0,0,4,5,0,25,0,6,3,0,0,0,5,828,12725,0,2,1222,2,619,373,3,0,0,3,448,0,648,0,0,9,2,112,0,0,0,0,0,29,3130,49875,12483,0,1,3653,1,2,0,0,19,293,45
