Origin Countries,State Code,AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,YEM,ZMB,ZWE
Rwanda,RWA,4,0,0,0,0,0,0,0,0,0,0,45,10,0,0,0,13,0,0,807,0,24,0,0,2,0,3,7,0,4,10,36354,0,2687,254,0,0,31,413,1,0,0,27,28330,250,0,0,13,0,2,11,0,12,1654,0,0,0,2,0,36,1571,0,11815,0,0,0,2,2,0,0,91,862,0,192,82,0,10,0,0,27,0,0,3,0,0,0,0,0,10,0,586,0,0,0,0,189,0,2,0,0,1431,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,3,57,112,5,0,2,0,0,26,0,0,320,1,0,0,1,0,0,0,7,0,2,0,7,0,2,0,2,0,20,724,0,0,0,6,0,51,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,10,3,0,0,0,2409,83,22,0,50049,0,1,5,17,0,0,0,50521,0,0,1,0,0,0,2,0,0,0,0,141288,0,0,4,457,0,0,0,0,0,0,0,0,0,2,206
Saint Helena,SHN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,168,0,0,10,0,0,1,35,0,3,0,0,33,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,82,1,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,13,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,365,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,139,2,0,0,19,0,1,0,0,0,2,248
Saint Pierre and Miquelon,SPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,WSM,7,0,0,14772,0,0,0,0,0,0,0,5517,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115,0,2,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,824,0,1,0,6,0,0,0,17,0,0,0,0,0,0,93,0,0,0,0,0,0,4,0,0,957,0,0,0,0,7,5,35,0,0,0,195,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,3,0,0,51,37611,0,0,0,44,1,69,3,0,22,51,2,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,37,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,114,198,0,0,0,0,0,6,0,0,2,0,12955,0,0,61,0,0,0,0,0,0,0,0
San Marino,SMR,0,0,0,0,0,0,0,0,37,0,0,22,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,STP,0,0,0,0,1,3755,0,0,0,0,0,6,24,0,0,0,0,0,0,93,0,60,0,0,0,1,0,5,0,0,0,0,0,346,0,2955,0,2,0,12,0,0,0,127,1,0,0,32,0,0,2,0,0,0,0,5,0,0,0,187,16,0,53,0,0,0,0,12,0,0,2029,4,0,35,0,0,25,0,0,1,0,0,3,0,0,0,0,0,2,0,24,0,0,0,5,458,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,14,0,133,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1775,0,0,0,0,0,2,0,0,0,0,2,0,2,5594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,212,124,0,30,0,3,32,41,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,4,24,72,0,0,0,0,0,0,0,0,0,4,527
Saudi Arabia,SAU,43,0,35,0,0,0,0,0,182,0,0,567,310,0,5,1854,22,0,0,17,0,18,0,0,10,0,0,1957,0,3,1,0,0,6,605,0,3,58,4,25,5,54,0,496,15,0,4,110,2,0,5,4,52,0,0,21,14,8434,0,0,1,0,22,0,0,1,16,6,3,0,2,10,0,826,14,0,422,0,0,0,1,26,131,0,0,0,2,16,3,0,5885,44,79,974,2,110,0,80,2272,0,55,0,0,0,35469,0,0,0,1828,1,1,1826,0,0,3,2,3,4,0,35,2,0,0,0,0,293,0,0,163,0,0,0,0,0,33,2,15,0,0,0,0,1,0,18,2,131,454,0,0,1,36,1160,264,0,4,0,22,21,269,15,19,2,3052,0,0,11,0,0,0,0,0,0,2,0,0,0,7,13,0,0,0,2,0,17,5,21,0,0,41,68,420,0,0,12,413,0,214,0,0,0,2,3305,0,0,0,5,0,2728,140,18847,16,0,0,891,1,0,0,0,4883,4,12
Senegal,SEN,2,0,0,0,15,0,0,0,0,0,0,145,325,0,2,0,6,0,0,1270,0,385,0,0,3,8,3,19,0,1,3550,51,0,133,398,12,0,1182,20,19,1,3,1,10551,3078,0,0,21962,1,0,21,2,40,81,0,3,0,8,1,13,535,0,4400,7,0,0,14,70016,0,0,9585,68127,0,1202,70,0,336,0,0,4,0,0,2007,6669,0,0,1,0,24,2,272,0,0,0,27,42592,0,30,3,0,70,0,0,0,0,0,0,0,0,0,235,12,0,0,92,0,80,47,76,3,0,14433,0,0,2,36662,0,16,20,0,0,27,0,0,0,9,0,2,0,3,0,0,2,6,64,970,1974,0,0,0,37,0,24,0,12,0,0,1,0,15,38,0,0,0,0,35,0,0,0,0,3,1,0,0,5,0,698,1,0,0,0,820,121,720,0,2459,0,2,182,530,0,0,0,102,0,0,265,0,0,0,10,1,0,0,0,55,0,3,137,2786,0,0,0,2,0,0,0,0,1,116,300
Serbia,SRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia and Montenegro,SCG,11,102,7,5,206,4,0,0,6123,0,0,47665,126541,0,7,60,9,0,0,4028,0,17,16,0,13,119,4,2605,0,484,3,0,2,41,44739,28,3,3,4,481,8,62,0,6,0,5,5,52,100302,0,159,5535,369,0,0,235,79,0,1,0,0,0,0,4,0,4,70,35714,21,0,0,0,0,376610,55,0,2599,1,0,5,24,5,24,2,2,0,2,56,32619,52,1514,0,127,91,55,29707,0,101,133,0,7,0,2,10,753,0,0,0,7642,0,0,3,272,0,1347,0,438,0,3,42,0,1,8,0,1,1,0,0,110,0,0,134,12,0,0,2,0,3,2,12,14880,0,14,1280,2,62,101,0,1,2,4322,122,35,0,27,0,29,3,0,6169,88,0,12760,1658,0,0,0,0,2,261,0,1413,19,0,0,0,9,21,957,27389,3,0,383,383,0,20,0,2,26905,90415,511,0,0,12,7,0,102,0,17,1,7,138955,0,0,0,14,637,1386,7225,64402,424,0,2,1016,0,0,0,0,1017,5,42
Seychelles,SYC,0,0,0,0,0,0,0,0,0,0,0,2522,2,0,0,0,0,0,0,7,0,0,0,0,0,0,1,4,0,0,0,0,0,2,219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,99,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,35,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,51,0,0,0,0,0,2,0,104,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,33,68,0,0,2,0,0,0,10,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,26,0,43,0,0,7,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3106,748,0,0,0,0,0,0,0,0,0,0,94
Sierra Leone,SLE,0,0,0,0,0,0,0,0,0,0,0,117,10,0,4,0,1,0,0,37,0,251,0,0,0,1,0,4,0,0,761,1,0,4,104,8,2,3,0,1,0,2,0,200,2,0,0,2031,0,2,6,0,79,2,0,14,0,3,0,0,10,0,84,0,0,0,20,10,0,0,90,1340,0,538,15,0,10,0,0,14,0,0,29841,1,0,0,0,0,11,0,69,0,0,0,4,184,50,2,0,0,2,0,0,0,0,0,0,0,0,0,10275,5,0,0,13,0,11,0,11,0,0,182,0,0,14,14,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,4,0,13,0,178,1581,0,0,0,145,0,6,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,15,18,100,0,66,0,0,25,16,0,0,0,3,0,0,174,0,0,0,4,0,0,0,0,2,0,0,6683,8260,0,0,0,0,0,0,0,0,0,0,44
Singapore,SGP,67,0,0,2,0,0,0,0,4,0,0,23418,32,0,1,5,36,0,0,27,0,0,0,9,4,9,6,40,1522,0,0,0,66,0,4635,0,4,0,0,23,297,6,0,6,0,2,11,0,0,0,2,1,258,0,0,13,0,4,0,0,0,0,0,0,0,44,30,187,0,9,0,0,0,505,13,0,27,0,0,0,35,0,0,0,0,0,0,3637,3,7,9041,551,0,0,57,182,40,1291,113,0,0,0,53,7,22,0,3,0,10,8,0,20,0,0,92,479,91,0,0,50381,3,0,0,0,0,0,5,0,10,4,0,27,0,0,0,9,190,3,14,0,2314,3,10,2548,0,0,1,0,0,42,272,0,424,10,1,92,0,6,272,12,38,2,17,0,0,0,0,0,0,0,0,4,0,0,5,0,2,0,0,0,17,0,2,549,109,0,0,1,1312,75,2,19,0,0,715,26,0,0,21,0,3,3,0,0,0,0,0,4,35636,15341,0,0,8,9,186,0,0,0,25,7,25
Slovak Republic,SVK,8,27,3,0,7,2,0,0,753,0,0,5143,9017,0,0,271,6,0,0,226,0,0,4,0,32,263,1,108,0,66,2,0,2,29,19252,1,0,0,3,0,5,20,0,6,0,0,9,2,561,0,350,187831,348,0,0,8,9,22,0,0,0,0,0,0,0,0,87,2779,2,0,0,0,0,104232,39,0,1824,0,0,0,3,2,1,2,0,0,0,40,2691,25,1067,0,2,2,31,724,0,49,8,0,5,0,0,7,35,0,0,0,28,0,0,55,6,0,493,0,515,0,1,29,0,0,6,0,0,0,0,0,76,0,0,144,0,0,0,5,0,6,0,8,62,0,1,117,2,3,4,0,0,0,34,0,25,0,6,0,3,13,13,7132,0,0,47,589,0,0,0,0,0,0,0,21,13,0,175,0,6,15,0,41,0,0,215,260,0,14,0,0,3297,6561,7,0,0,8,5,0,4,0,2,0,3,184,0,0,0,10,7943,9,1851,0,10,0,0,1,0,0,0,0,26,2,20
Slovenia,SVN,0,3,0,0,6,0,0,0,2632,0,0,5755,6558,0,0,0,0,0,0,110,0,0,1,0,6,8,1,1120,0,7,0,0,0,3,6420,0,0,0,0,207,0,22,0,0,0,0,5,1,30434,0,32,1121,28,0,0,3,33,0,0,0,0,0,0,0,0,0,2,2452,9,0,0,0,0,12414,5,0,39,0,0,0,3,2,0,0,0,0,0,5,800,4,123,0,0,0,6,2868,0,1,1,0,0,0,0,0,1,0,0,0,10,0,0,0,7,0,17,0,1136,0,0,3,0,0,0,0,0,0,0,0,29,0,0,8,0,0,0,0,0,0,0,0,9,0,2,85,0,2,3,0,0,0,0,0,3,0,10,0,12,1,0,588,6,0,17,74,0,0,0,0,0,7,0,2,2,0,10,0,0,2,194,0,0,0,39,26,0,2,0,0,254,1184,0,0,0,0,0,0,3,0,2,0,0,181,0,0,0,1,0,2,496,3356,182,0,0,127,0,0,0,0,1,0,4
Solomon Islands,SLB,0,0,0,4,0,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,1,9,0,0,0,0,0,2,3,0,0,1,0,313,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,56,0,0,83,0,0,0,0,0,0,0,0
Somalia,SOM,1,0,7,0,5,0,0,0,4,0,0,349,108,0,2,4,4,0,0,425,0,5,0,0,0,5,3,9,0,2,3,89,0,232,208,0,0,9,36,12,0,1,8,2431,21,0,0,3,0,0,11,0,635,32686,0,3,0,1764,0,3,273,0,96967,0,0,0,50,5109,0,5,8,74,0,961,23,0,112,0,0,2,0,0,0,0,0,0,0,0,22,1,165,3,28,0,12,10761,0,2,16,0,2144,0,0,0,1110,0,0,0,57,0,0,59,0,0,53,0,46,5,172,2,0,0,0,0,2,7,0,28,21,0,0,15,0,0,6,10,0,2,1,2,3578,0,5,101,14,4,163,0,0,0,1304,228,14,0,3,6,0,6,0,8,0,0,95,0,0,8,0,0,0,0,0,18638,0,0,3,0,3,1,0,0,0,0,128,333,0,4312,0,2,84,185,205,0,0,180,24,0,0,0,0,0,1,0,0,0,0,284,0,1917,63,2477,0,0,0,0,0,0,0,0,0,3,318
South Africa,ZAF,173,0,0,5,3,43,0,2,279,0,0,47583,320,0,22,0,198,5,0,220,0,23,0,2,8,24,5593,386,0,12,20,2,12,4,21654,0,17,0,0,134,6,5,0,16,0,6,14,13,67,35,980,84,661,3,1,218,3,3,2,0,1,0,7,14,1,4,107,196,16,187,4,0,0,2409,156,0,1391,0,1,217,27,1,0,0,0,3,2,0,363,5,23364,0,0,0,1723,1086,775,122,15,0,2,0,1,1,1,0,0,0,2,2086,0,5,3,0,259,0,226,90,7231,369,8,5,2,0,213,0,443,0,61,0,0,75,0,0,0,35916,0,28444,35,110,6795,61,173,4687,3,19,694,2,1,3,645,5,788,0,16,45,7,13,0,172,6393,1,3,0,0,0,71,2,14,0,5,11,2,0,15,17,221,186,15,0,0,2,0,2033,0,77,0,14758,515,88,4,0,0,3,0,0,1,0,19,15,5,6,0,0,0,2,0,31,77458,42299,4,0,18,70,2,13,2,0,6,3060,47432
Spain,ESP,0,0,2027,1,25191,6,30,5,252380,0,56,14100,1169,0,39,1,0,328,0,52142,0,2,18,1,1343,330,4,58793,0,18,43,0,6,61,14715,1,13,14,6,9675,47,4653,0,331,3,2,1152,30,10,16031,1,39,1656,2,29,9825,2004,0,480,450,1,0,14,14,0,1,497,429029,249,74,4,7,0,131604,157,2723,2219,1,83,436,7,910,12,7,78,161,339,16,141,109,90,53,3,0,1133,25830,3,968,181,0,6,0,8,21,87,0,3,0,19,0,138,762,432,0,1796,0,1213,19,5,104,0,16,0,0,55,83,3,0,25013,0,0,370,0,1,14243,35,18,43,0,0,17215,226,56,186,427,36,63,0,0,0,1339,3,2,0,2984,0,1045,3846,306,704,10369,4681,32,122,0,7,0,13,0,0,0,32,57,0,451,15,13,52,7,0,1,2,881,0,0,63,182,2,4826,126965,11,2,0,32,516,0,58,0,5,946,2067,24,0,52,0,23,0,31,39279,110958,30030,0,0,110859,2,41,1,0,3,7,119
Sri Lanka,LKA,2016,8,0,3,17,2,0,8,6,0,0,36034,998,0,25,2599,1002,0,0,850,0,0,0,17,0,9,385,17,681,1,2,0,25,0,10798,0,1,0,4,6,91,1,0,0,0,4,0,6,67,2,148,111,5441,1,0,2,0,15,0,0,1,0,0,14,0,64,148,11840,0,9,0,0,0,23687,19,0,843,0,0,3,51,0,0,0,0,0,0,159,1096,8,273679,410,201,0,60,18916,113,1759,6841,0,156,0,16,0,10799,0,2,0,2394,43,2,71,0,0,95,20,94,0,2,1372,93,0,23,0,1,0,27,0,30,6,0,28,0,0,0,74,141,14,21,62,5206,9,14,1146,0,7,25,0,0,62,4772,19447,11807,15,0,144,0,23,141,26,0,7,3996,1,0,0,0,0,1,0,0,102608,3,0,6,291,10,1209,19,0,25,2,122,575,0,34,0,2,3958,7141,805,6,0,28,4935,2,12,0,30,2,10,0,0,0,0,5,0,1775,40818,14865,0,0,12,4,12,0,0,0,5,12,65
Sudan,SDN,3,0,111,0,0,0,0,0,18,0,0,1231,203,0,0,43,8,0,0,54,0,18,0,0,0,0,2,12,0,11,26,510,0,1372,559,0,3,1187,9531,5,1,0,48,14376,127,0,0,10,72,0,1049,90,80,782,0,8,0,19745,0,18,592,0,7981,0,0,0,15,5,0,6,285,438,0,956,208,0,905,0,0,4,1,0,4,0,0,0,0,0,101,0,348,0,282,2704,2,1,0,27,1415,0,3714,0,0,0,3414,0,0,0,720,0,0,7840,0,0,7,0,6,22,68,5,0,6,0,0,4,57,0,151,12,0,0,2,0,0,105,6,0,2,1,4,0,0,5,112,0,15,533,0,0,0,69,6827,30,0,0,6,0,1,20,47,0,0,1202,0,0,48,0,0,0,0,4,183849,3,0,0,3,9,2,16,0,0,908,109,56,0,0,0,2,14,24,2260,0,0,1063,8,0,0,0,0,0,1,111,0,0,0,89753,0,24821,61,6309,0,0,0,1,0,0,0,0,102,2,269
Suriname,SUR,0,0,0,0,4,0,3,10,12,0,715,887,111,0,3,0,0,35,0,162,0,0,0,0,2,23,0,119,0,0,0,0,0,1,698,0,1,0,0,8,0,15,0,8,0,0,8,2,0,27,2,1,22,0,8,154,8,3,0,0,0,0,0,0,0,0,30,0,6045,0,0,0,0,63,0,0,3,0,9,19,0,0,0,0,737,17,0,0,5,8,5,0,0,0,118,241,0,0,0,0,6,0,0,0,1,0,0,0,0,2,0,0,2,0,235,0,216,1,0,5,0,0,0,0,9,0,0,0,0,0,0,68,0,0,0,2,0,1,0,0,162265,1789,0,0,0,2,18,0,0,0,13,0,0,0,12,0,4,3,0,20,0,452,1,0,0,1,0,0,0,0,0,0,2,0,86,0,1,3,0,1,0,0,15,15319,0,4,0,0,895,615,0,4,0,0,0,0,4,0,0,101,0,10,0,5,0,0,0,2,7002,3248,9,0,0,107,0,25,2,0,1,0,0
Swaziland,SWZ,0,0,0,0,0,63,0,0,0,0,0,114,0,0,0,0,3,0,0,1,0,1,0,0,0,0,105,4,0,0,0,0,0,0,265,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,63,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,125,0,0,0,0,5,9,1,6,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,1,0,1,0,7119,1,0,0,0,0,6,0,18,0,3,0,0,0,0,0,0,831,0,109,0,2,0,0,0,11,0,0,35,0,0,0,4,0,11,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,63252,8,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86,461,0,0,0,0,0,0,0,0,1,227,91
Sweden,SWE,6,2,12,0,19,5,0,1,566,0,0,5502,2160,0,12,3,4,1,0,2806,0,4,17,12,146,1547,125,454,0,20,78,0,1,0,10335,2,4,3,0,727,34,137,0,131,1,0,61,57,284,2,4,147,16988,0,0,319,13,0,18,0,0,0,6,130,3,0,25777,6430,3,5,1,3,0,9622,297,8,2677,1,0,10,3,20,3,13,0,0,7,61,750,1072,808,34,6,1,131,5706,0,567,53,0,0,0,6,70,139,0,2,0,15,0,239,4,19,0,429,2,1227,6,4,18,0,29,3,0,3,1,3,0,284,0,0,64,0,0,0,35,12,42,0,6,2374,0,2,456,43,68,119,0,0,0,20708,6,17,0,31,0,4,149,119,494,609,2,25,204,0,8,1,0,0,253,0,64,108,0,3300,30,24,9,25,247,0,0,491,6203,334,2,0,2,0,5307,23,0,0,0,326,0,111,0,2,3,12,86,0,0,0,7,0,62,11202,61169,15,0,0,234,0,2,0,0,12,6,127
Switzerland,CHE,6,1,79,1,30,21,0,5,2173,0,0,8772,7599,0,90,7,5,4,0,2547,0,5,9,12,238,1447,24,2866,0,21,31,0,0,16,18441,2,35,44,1,693,55,578,0,533,4,1,244,58,473,8,4,149,1507,0,0,1844,45,1568,49,0,1,0,23,14,0,0,425,69982,12,92,6,11,0,26293,135,0,2197,0,1,40,6,121,4,6,1,2,27,93,720,13,853,63,14,4,88,43287,0,989,35,0,3,0,10,71,115,0,3,0,446,197,67,84,4457,0,607,3,1715,234,15,16,0,11,0,0,11,13,10,0,1046,0,0,76,0,1,7,108,22,134,0,6,4380,3,22,2060,73,69,121,0,0,0,1167,13,18,0,28,45,16,618,295,373,2055,6,745,123,0,20,0,0,0,0,0,155,49,0,5409,22,11,8,26,794,0,2,2760,39916,77,8,0,7,2368,0,56,0,0,4,491,0,112,0,4,12,81,8014,0,0,0,5,0,152,12804,45950,51,0,0,868,1,8,4,0,44,22,337
Syria,SYR,15,7,57,0,7,0,0,147,5656,0,18,5170,895,0,3,4895,39,6,0,498,0,13,0,0,29,4,0,4404,0,467,6,0,0,23,7039,0,0,19,14,358,8,176,0,695,21,0,6,84,144,83,319,239,584,2,6,186,162,8078,3,1,2,0,30,0,0,8,46,12930,45,1,9,14,0,8318,77,0,5189,0,2,746,7,26,12,0,4,3,8,55,1546,4,2076,5,391,5214,30,3433,0,83,21903,0,204,0,1,3,107628,0,0,0,6226,0,6,22479,6,0,47,7,46,6,0,118,0,2,21,0,260,134,0,0,447,0,0,14,0,4,53,0,2,0,3,2,1237,72,2,17,3,100,346,0,0,8,197,1148,52,2,32,1,353,38,23,365,0,127,10395,3,0,16,0,0,0,0,0,97307,9,0,3,0,39,42,41,0,3,4,29,282,1,78,0,0,5482,283,0,0,0,45,43,0,163,0,4,18,7,5177,0,0,0,17,0,24778,2294,40501,185,0,2,7355,0,15,1,0,11520,2,8
Taiwan,TWN,25,0,0,63,0,8,0,2,1925,0,8,12213,49,0,2,0,63,3,0,572,0,0,0,0,149,0,43,3297,0,0,0,0,0,0,8313,0,0,0,3,343,92,24,0,38,1,0,1082,0,7,14,0,0,95,0,0,1413,650,0,32,0,1,0,2,0,0,7,0,2,6,17,0,0,0,3618,18,0,41,2,0,23,559,65,0,0,0,1,78,12,4,0,3389,355,0,25,0,277,0,0,9,0,106,0,17,1530,1,0,2,0,1,10,0,3,0,0,0,70,0,113,8,1184,1,0,0,0,12,0,82,0,4,0,0,0,0,0,0,64,122,17,2,3,0,33,2,249,42,0,0,0,0,39,123,0,84,2,119,14,66,70,115,0,0,60,2,0,0,0,0,0,0,0,0,0,1,0,0,7,3,28,0,0,3,2,8,5,0,20,0,11,13,84,0,0,0,17,3314,0,0,0,3,8,0,4,0,0,0,4,0,0,0,271828,31,0,1,1071,6,7,0,0,28,65,210
Tajikistan,TJK,0,0,0,0,0,0,0,0,0,1534,0,178,2,1008,0,4,0,0,5305,0,0,2,0,0,0,0,2,1,0,25,0,0,0,0,107,0,0,0,0,2,9,0,0,26,29,0,0,13,2,2,245,184,2,0,0,0,0,2,0,0,0,904,1,0,0,0,4,1,0,0,0,0,1529,264,3,0,4,0,0,0,0,0,13,0,0,0,0,115,22,0,31,51,0,17,1,5,0,18,19,21958,0,0,2,7,18,11215,4,4097,13,2,0,9,0,1626,0,15,0,0,0,0,0,4,0,0,0,2,3,0,5,0,1379,0,0,0,0,27,18,0,0,0,2,0,0,2,0,16,54,0,0,0,1,0,1,0,4,0,0,0,17,112,0,1,21,2,153806,0,0,0,0,0,0,4,0,0,0,6,0,0,32,0,0,0,34,0,0,0,0,0,19,4,1,0,0,0,517,0,25,0,0,0,1,75,3358,0,0,0,36207,3,7,1744,0,84089,0,2,0,0,0,0,561,2,6
